Index,Mac Name,SSID,Frequency,Signal,Lat,Lon,Alt,Time,
165,f8:ab:05:e9:6d:3d,yotam17,2400,-85.0,32.17125707817382,34.81291128023999,25.509189468691844,Mon Jan 01 10:45:53 IST 2018, Approx. w-center algo1
166,06:ae:db:48:af:4d,BezeqFree,2400,-93.0,32.1712472,34.81289934,36.0,Mon Jan 01 10:45:53 IST 2018, Approx. w-center algo1
167,74:da:38:a9:1c:df,  InnovationEndeavors,2400,-83.0,32.1712472,34.81289934,36.0,Mon Jan 01 10:45:53 IST 2018, Approx. w-center algo1
168,c0:ff:d4:7b:82:30,Candan,2400,-87.0,32.1712472,34.81289934,36.0,Mon Jan 01 10:45:53 IST 2018, Approx. w-center algo1
169,00:0b:6c:4d:1b:3f,UFI_UF230_B3F,2400,-89.0,32.17164516,34.81296105,38.0,Mon Jan 01 10:45:59 IST 2018, Approx. w-center algo1
170,20:0c:c8:0a:ef:2a,SHAHAF2.4,2400,-82.0,32.17198534972246,34.81299603716402,26.593085271027938,Mon Jan 01 10:46:04 IST 2018, Approx. w-center algo1
171,00:12:2a:e1:6c:4c,Oded 5Ghz,5000,-84.0,32.17201156,34.81299553,38.0,Mon Jan 01 10:46:05 IST 2018, Approx. w-center algo1
172,a4:2b:b0:d4:55:36,Motti11,2400,-96.0,32.17201156,34.81299553,38.0,Mon Jan 01 10:46:05 IST 2018, Approx. w-center algo1
173,00:12:2a:e1:6c:4c,Oded 5Ghz,5000,-84.0,32.172152473716416,34.81301798358491,26.289785056235647,Mon Jan 01 10:46:07 IST 2018, Approx. w-center algo1
174,14:cc:20:76:b8:2a,Oded,2400,-89.0,32.17218423,34.81302496,39.0,Mon Jan 01 10:46:08 IST 2018, Approx. w-center algo1
175,14:cc:20:76:c0:8e,TP-LINK_76C08E,2400,-93.0,32.17218423,34.81302496,39.0,Mon Jan 01 10:46:08 IST 2018, Approx. w-center algo1
176,28:80:23:40:5f:af,HP-Print-AF-Officejet Pro 6830,2400,-81.0,32.17218423,34.81302496,39.0,Mon Jan 01 10:46:08 IST 2018, Approx. w-center algo1
177,00:12:2a:e1:6c:48,Oded 2.4Ghz,2400,-83.0,32.1723264,34.81305758,43.0,Mon Jan 01 10:46:11 IST 2018, Approx. w-center algo1
178,d8:fb:5e:17:47:f8,sellahome,2400,-83.0,32.172434684187074,34.813112686158654,26.95797609468581,Mon Jan 01 10:46:13 IST 2018, Approx. w-center algo1
179,00:78:9e:fa:0e:5c,Miller,2400,-94.0,32.17240104,34.81314461,44.0,Mon Jan 01 10:46:14 IST 2018, Approx. w-center algo1
180,80:26:89:0d:4f:84,DIR-825-4f83,2400,-66.0,32.17240104,34.81314461,44.00000000000001,Mon Jan 01 10:46:14 IST 2018, Approx. w-center algo1
181,00:07:26:4f:07:ae,HOTBOX-1A14,2400,-91.0,32.17237484,34.81345105,41.0,Mon Jan 01 10:46:20 IST 2018, Approx. w-center algo1
182,6c:b0:ce:ac:32:9c,dobry2016_5,5000,-89.0,32.17232792,34.81365654,42.0,Mon Jan 01 10:46:23 IST 2018, Approx. w-center algo1
183,80:26:89:0d:4f:84,DIR-825-4f83,2400,-66.0,32.172328818282836,34.81401199636586,28.284107087616025,Mon Jan 01 10:46:28 IST 2018, Approx. w-center algo1
184,08:3e:5d:5c:72:5e,Lahav,2400,-89.0,32.17229561,34.81402472,40.0,Mon Jan 01 10:46:29 IST 2018, Approx. w-center algo1
185,70:5a:0f:b2:64:cd,DIRECT-CC-HP DeskJet 4670 series,2400,-89.0,32.17229561,34.81402472,40.0,Mon Jan 01 10:46:29 IST 2018, Approx. w-center algo1
186,c4:a8:1d:12:7d:4c,Orit,2400,-91.0,32.17229561,34.81402472,40.0,Mon Jan 01 10:46:29 IST 2018, Approx. w-center algo1
187,60:e3:27:e8:41:e8,Mevohot_3,2400,-86.0,32.17226318,34.81420816,40.0,Mon Jan 01 10:46:32 IST 2018, Approx. w-center algo1
188,74:44:01:39:09:86,Wifi,2400,-93.0,32.17226318,34.81420816,40.0,Mon Jan 01 10:46:32 IST 2018, Approx. w-center algo1
189,80:26:89:0d:4f:84,DIR-825-4f83,2400,-66.0,32.17226318,34.81420816,40.0,Mon Jan 01 10:46:32 IST 2018, Approx. w-center algo1
190,14:ae:db:58:73:75,love,2400,-70.0,32.1722525,34.81443463,40.0,Mon Jan 01 10:46:38 IST 2018, Approx. w-center algo1
191,40:65:a3:35:4c:c4,Efrat,2400,-75.0,32.17218268216534,34.81446401702757,13.65040888895076,Mon Jan 01 10:49:08 IST 2018, Approx. w-center algo1
192,08:97:58:32:69:c6,Volvo247,2400,-81.0,32.172209259560766,34.814448298318844,15.376435938028058,Mon Jan 01 10:49:14 IST 2018, Approx. w-center algo1
193,10:5a:f7:0f:d5:32,Zvi_2.4,2400,-91.0,32.17228106,34.81440381,51.0,Mon Jan 01 10:49:21 IST 2018, Approx. w-center algo1
194,14:ae:db:58:73:75,love,2400,-70.0,32.172250875103074,34.81436692415887,25.869143128974684,Mon Jan 01 10:49:29 IST 2018, Approx. w-center algo1
195,62:ee:0c:3d:eb:b9,BezeqFree,2400,-88.0,32.17227827,34.81413625,45.0,Mon Jan 01 10:49:42 IST 2018, Approx. w-center algo1
196,00:12:2a:35:c8:7c,Chakir,2400,-86.0,32.17228483399432,34.814036899369874,30.59005383029067,Mon Jan 01 10:49:44 IST 2018, Approx. w-center algo1
197,c4:a8:1d:12:7d:4c,Orit,2400,-91.0,32.17230733807558,34.81387685906902,30.93962047051264,Mon Jan 01 10:49:47 IST 2018, Approx. w-center algo1
198,b0:b2:8f:01:ad:fe,Lahav,2400,-73.0,32.17234589,34.81367079,44.00000000000001,Mon Jan 01 10:49:51 IST 2018, Approx. w-center algo1
199,20:0c:c8:1b:a2:48,Mevohot_1,2400,-95.0,32.172382685741084,34.81336124587249,31.34185373223523,Mon Jan 01 10:49:56 IST 2018, Approx. w-center algo1
200,06:ae:db:ba:1e:85,BezeqFree,2400,-81.0,32.1724094,34.81316731,41.0,Mon Jan 01 10:50:00 IST 2018, Approx. w-center algo1
201,14:ae:db:ba:1e:85,GuyHila,2400,-76.0,32.1724094,34.81316731,41.0,Mon Jan 01 10:50:00 IST 2018, Approx. w-center algo1
202,60:e3:27:e8:41:e8,Mevohot_3,2400,-86.0,32.1724094,34.81316731,41.0,Mon Jan 01 10:50:00 IST 2018, Approx. w-center algo1
203,80:26:89:0d:4f:84,DIR-825-4f83,2400,-66.0,32.172429614607864,34.8130006138252,34.799654035164956,Mon Jan 01 10:50:00 IST 2018, Approx. w-center algo1
204,70:5a:0f:b2:64:cd,DIRECT-CC-HP DeskJet 4670 series,2400,-89.0,32.17246049,34.81286197,42.0,Mon Jan 01 10:50:06 IST 2018, Approx. w-center algo1
205,08:97:58:32:d2:98,NIPPON_3687,2400,-88.0,32.17248382374769,34.812693847413286,31.655143780144986,Mon Jan 01 10:50:08 IST 2018, Approx. w-center algo1
206,70:5a:0f:b2:64:cd,DIRECT-CC-HP DeskJet 4670 series,2400,-89.0,32.17250306,34.81263803,42.0,Mon Jan 01 10:50:09 IST 2018, Approx. w-center algo1
207,fc:75:16:55:27:fa,BS-WIFI-4EVER,2400,-94.0,32.17250306,34.81263803,42.0,Mon Jan 01 10:50:09 IST 2018, Approx. w-center algo1
208,00:78:9e:f9:e8:58,Hotbox,2400,-91.0,32.1725225188478,34.81247911919242,31.65132309930995,Mon Jan 01 10:50:11 IST 2018, Approx. w-center algo1
209,08:97:58:32:d2:98,NIPPON_3687,2400,-88.0,32.1725225188478,34.81247911919242,31.651323099309945,Mon Jan 01 10:50:11 IST 2018, Approx. w-center algo1
210,3c:52:82:af:42:75,DIRECT-74-HP DeskJet 4670 series,2400,-59.0,32.17253375,34.81242662,42.0,Mon Jan 01 10:50:12 IST 2018, Approx. w-center algo1
211,c4:12:f5:85:27:c2,varda,2400,-95.0,32.17254564957508,34.81226897382831,31.61801038725329,Mon Jan 01 10:50:14 IST 2018, Approx. w-center algo1
212,08:97:58:32:d2:98,NIPPON_3687,2400,-88.0,32.17254538,34.81222007,42.0,Mon Jan 01 10:50:15 IST 2018, Approx. w-center algo1
213,80:1f:02:a3:7d:62,Gil Kitchen,2400,-96.0,32.17254538,34.81222007,42.0,Mon Jan 01 10:50:15 IST 2018, Approx. w-center algo1
214,a0:ab:1b:5d:c2:60,urigil1,2400,-90.0,32.17242642,34.81207339,43.0,Mon Jan 01 10:50:18 IST 2018, Approx. w-center algo1
215,a0:ab:1b:57:cd:42,Helen.,2400,-79.0,32.17229408710547,34.812042356198646,31.564860016164797,Mon Jan 01 10:50:20 IST 2018, Approx. w-center algo1
216,c4:12:f5:85:27:c1,varda_HD,5000,-88.0,32.17226944,34.81201158,41.0,Mon Jan 01 10:50:21 IST 2018, Approx. w-center algo1
217,c4:12:f5:85:27:c2,varda,2400,-95.0,32.17226944,34.81201158,41.0,Mon Jan 01 10:50:21 IST 2018, Approx. w-center algo1
218,54:b8:0a:34:68:90,Shani - Green,2400,-95.0,32.17190615,34.81187369,37.0,Mon Jan 01 10:50:27 IST 2018, Approx. w-center algo1
219,c4:04:15:60:6a:b5,Ben Ami_2.4,2400,-93.0,32.171728186062275,34.8118405837912,31.304450332777215,Mon Jan 01 10:50:29 IST 2018, Approx. w-center algo1
220,c4:12:f5:85:27:c2,varda,2400,-95.0,32.17154067297358,34.811768201385796,31.186797226280795,Mon Jan 01 10:50:32 IST 2018, Approx. w-center algo1
221,3c:1e:04:07:2a:ff,ronkla2_5,5000,-85.0,32.17135803478369,34.81168874408503,31.090525572576983,Mon Jan 01 10:50:35 IST 2018, Approx. w-center algo1
222,00:c0:02:0a:c6:c2,luxynet,2400,-93.0,32.17134232,34.81165241,37.0,Mon Jan 01 10:50:36 IST 2018, Approx. w-center algo1
223,52:a8:1d:12:df:c4,@Cafe,2400,-92.0,32.17134232,34.81165241,37.0,Mon Jan 01 10:50:36 IST 2018, Approx. w-center algo1
224,c4:a8:1d:12:df:c5,maya salon,2400,-89.0,32.17134232,34.81165241,37.0,Mon Jan 01 10:50:36 IST 2018, Approx. w-center algo1
225,c4:12:f5:fb:c0:3e,mika1,2400,-82.0,32.17117720998362,34.811600945951724,30.92205515278031,Mon Jan 01 10:50:38 IST 2018, Approx. w-center algo1
226,48:ee:0c:3c:30:1e,Gana7,2400,-93.0,32.1708157,34.81137225,32.0,Mon Jan 01 10:50:45 IST 2018, Approx. w-center algo1
227,64:d9:54:e4:95:37,Gana7_2GExt,2400,-90.0,32.17071181970333,34.81133629425737,31.229006218199256,Mon Jan 01 10:50:45 IST 2018, Approx. w-center algo1
228,d8:5d:4c:d9:c4:68,shlomi,2400,-82.0,32.17062149,34.81126162,29.0,Mon Jan 01 10:50:48 IST 2018, Approx. w-center algo1
229,14:ae:db:b7:99:2d,Guymic,2400,-95.0,32.1704220061369,34.811205413681165,30.648087593734655,Mon Jan 01 10:50:50 IST 2018, Approx. w-center algo1
230,00:24:2b:cf:13:21,stephane,2400,-82.0,32.17023774400125,34.811098338566204,30.628472758571263,Mon Jan 01 10:50:53 IST 2018, Approx. w-center algo1
231,d8:5d:4c:d9:c4:68,shlomi,2400,-82.0,32.17022989,34.81107053,29.0,Mon Jan 01 10:50:54 IST 2018, Approx. w-center algo1
232,00:78:9e:fb:1e:09,HOTBOX-4D4E,2400,-91.0,32.170053389171805,34.81099874038432,30.62659341727973,Mon Jan 01 10:50:56 IST 2018, Approx. w-center algo1
233,30:d3:2d:37:20:f4,devolo-0f4,2400,-88.0,32.170053389171805,34.81099874038432,30.62659341727973,Mon Jan 01 10:50:56 IST 2018, Approx. w-center algo1
234,74:da:38:a9:1c:df,  InnovationEndeavors,2400,-83.0,32.1699948,34.81094348,29.0,Mon Jan 01 10:50:58 IST 2018, Approx. w-center algo1
235,c4:a8:1d:13:2a:95,Eric 2.4,2400,-87.0,32.1699948,34.81094348,29.0,Mon Jan 01 10:50:58 IST 2018, Approx. w-center algo1
236,20:0c:c8:1d:c8:2b,Neeman2.4,2400,-87.0,32.16988410573102,34.81092582224991,30.446072012812692,Mon Jan 01 10:50:59 IST 2018, Approx. w-center algo1
237,74:da:38:97:66:9d,oved-main_2EX,2400,-78.0,32.16988410573102,34.81092582224991,30.446072012812692,Mon Jan 01 10:50:59 IST 2018, Approx. w-center algo1
238,10:be:f5:3f:b2:ce,bait,2400,-94.0,32.16983611,34.81088834,28.0,Mon Jan 01 10:51:01 IST 2018, Approx. w-center algo1
239,74:da:38:97:66:9d,oved-main_2EX,2400,-78.0,32.16983611,34.81088834,28.0,Mon Jan 01 10:51:01 IST 2018, Approx. w-center algo1
240,a0:8e:78:7f:2a:69,HOTBOX12,2400,-87.0,32.16983611,34.81088834,28.0,Mon Jan 01 10:51:01 IST 2018, Approx. w-center algo1
241,74:da:39:54:b8:1d,oved-main,2400,-83.0,32.169728418133815,34.810858045280845,30.475360437267003,Mon Jan 01 10:51:02 IST 2018, Approx. w-center algo1
242,c0:ac:54:f8:6b:28,Li,2400,-80.0,32.16970224,34.81083489,27.0,Mon Jan 01 10:51:04 IST 2018, Approx. w-center algo1
243,48:ee:0c:39:f9:15,Ronizyc1,2400,-92.0,32.16957488,34.81078619,23.0,Mon Jan 01 10:51:07 IST 2018, Approx. w-center algo1
244,10:fe:ed:74:fc:46,Alpha125,2400,-90.0,32.169491346626565,34.81077184677352,30.418708757918328,Mon Jan 01 10:51:08 IST 2018, Approx. w-center algo1
245,20:0c:c8:0f:21:93,ELCHARAR_2.4,2400,-95.0,32.169491346626565,34.81077184677352,30.418708757918328,Mon Jan 01 10:51:08 IST 2018, Approx. w-center algo1
246,5a:0c:c8:0f:21:90,Bezeq Free T00C36,2400,-92.0,32.169491346626565,34.81077184677352,30.418708757918328,Mon Jan 01 10:51:08 IST 2018, Approx. w-center algo1
247,74:da:38:c3:12:45,Liliup,2400,-88.0,32.169491346626565,34.81077184677352,30.418708757918328,Mon Jan 01 10:51:08 IST 2018, Approx. w-center algo1
248,c4:12:f5:f9:5c:7c,Lili,2400,-86.0,32.169491346626565,34.81077184677352,30.418708757918328,Mon Jan 01 10:51:08 IST 2018, Approx. w-center algo1
249,48:ee:0c:39:f9:15,Ronizyc1,2400,-92.0,32.16948516,34.81076003,23.0,Mon Jan 01 10:51:10 IST 2018, Approx. w-center algo1
250,62:ee:0c:39:f9:16,BezeqFree,2400,-94.0,32.16948516,34.81076003,23.0,Mon Jan 01 10:51:10 IST 2018, Approx. w-center algo1
251,ac:f1:df:76:a0:9c,dlink-A09C,2400,-91.0,32.16939950952027,34.81073876931651,27.312818696124175,Mon Jan 01 10:51:11 IST 2018, Approx. w-center algo1
252,74:da:38:a9:24:1c,edimax_5G_A9241C,5000,-82.0,32.16935940800852,34.81072496254775,30.408083632363006,Mon Jan 01 10:51:14 IST 2018, Approx. w-center algo1
253,c8:d7:19:d4:7c:73,forestisthebest,2400,-93.0,32.16937301,34.81072683,27.0,Mon Jan 01 10:51:19 IST 2018, Approx. w-center algo1
254,7c:b7:33:2b:c4:52,spielman,2400,-81.0,32.16935940800852,34.81072496254775,30.410277054761934,Mon Jan 01 10:51:20 IST 2018, Approx. w-center algo1
255,c8:d7:19:da:03:16,forestisthebest,2400,-78.0,32.16935940800852,34.81072496254775,30.40255871721028,Mon Jan 01 10:51:26 IST 2018, Approx. w-center algo1
256,74:da:38:a9:24:1c,edimax_5G_A9241C,5000,-82.0,32.16937265,34.81071795,29.000000000000004,Mon Jan 01 10:51:31 IST 2018, Approx. w-center algo1
257,7c:03:4c:fe:f6:68,evanson,2400,-93.0,32.16935940800852,34.81072496254775,30.282964951541523,Mon Jan 01 10:51:56 IST 2018, Approx. w-center algo1
258,c8:d7:19:d4:7c:75,forestisthebest-guest,2400,-94.0,32.16936666,34.81070436,31.0,Mon Jan 01 10:52:13 IST 2018, Approx. w-center algo1
259,74:da:38:a9:24:1c,edimax_5G_A9241C,5000,-82.0,32.16938116,34.81071282,32.0,Mon Jan 01 10:52:43 IST 2018, Approx. w-center algo1
260,00:f6:63:15:58:81,KaymeraDev,2400,-93.0,32.169359408008525,34.81072496254776,29.669900058731894,Mon Jan 01 10:53:11 IST 2018, Approx. w-center algo1
261,7c:b7:33:2b:c4:52,spielman,2400,-81.0,32.16935940800852,34.81072496254775,29.526404101045063,Mon Jan 01 10:53:47 IST 2018, Approx. w-center algo1
262,7c:03:4c:fe:f6:68,evanson,2400,-93.0,32.16935940800852,34.81072496254775,29.378351155752636,Mon Jan 01 10:54:11 IST 2018, Approx. w-center algo1
263,c0:a0:bb:cb:59:5b,BezeqNGN_001489_2.4GHz_1,2400,-73.0,32.16935940800852,34.81072496254775,29.326111975136897,Mon Jan 01 10:54:23 IST 2018, Approx. w-center algo1
264,74:da:39:54:b8:1d,oved-main,2400,-83.0,32.16935940800852,34.81072496254775,29.2667725415671,Mon Jan 01 10:54:41 IST 2018, Approx. w-center algo1
265,62:be:f5:40:26:83,BezeqFree,2400,-96.0,32.16935676,34.81068889,29.0,Mon Jan 01 10:55:10 IST 2018, Approx. w-center algo1
266,34:36:3b:c2:be:b8,Home,2400,-91.0,32.16923806,34.81066982,25.0,Mon Jan 01 10:55:46 IST 2018, Approx. w-center algo1
267,f4:f2:6d:34:56:54,spielman,2400,-79.0,32.169212309411726,34.81068174685835,28.88632120680592,Mon Jan 01 10:55:47 IST 2018, Approx. w-center algo1
268,74:da:38:b6:f6:c9,Jamcandown,2400,-89.0,32.16917019230133,34.8106650271149,28.810367981340118,Mon Jan 01 10:55:50 IST 2018, Approx. w-center algo1
269,74:da:38:c3:0d:6b,Jamcanup,2400,-87.0,32.16917019230133,34.8106650271149,28.810367981340118,Mon Jan 01 10:55:50 IST 2018, Approx. w-center algo1
270,28:80:23:f6:e0:c1,HP-Print-C1-Deskjet 4640 series,2400,-87.0,32.16917019230133,34.8106650271149,28.77355504306178,Mon Jan 01 10:55:56 IST 2018, Approx. w-center algo1
271,74:da:38:d3:bb:81,edimax_2.4G_ruty,2400,-80.0,32.16917019230133,34.8106650271149,28.773555043061783,Mon Jan 01 10:55:56 IST 2018, Approx. w-center algo1
272,10:be:f5:40:26:82,Home,2400,-89.0,32.16916884,34.81065234,31.000000000000004,Mon Jan 01 10:56:21 IST 2018, Approx. w-center algo1
273,18:d6:c7:fb:1c:0e,Oberyn Martell,2400,-79.0,32.16907372,34.81062139,31.000000000000004,Mon Jan 01 10:56:54 IST 2018, Approx. w-center algo1
274,28:80:23:f6:e0:c1,HP-Print-C1-Deskjet 4640 series,2400,-87.0,32.169012321650136,34.810619520712386,28.06850525498688,Mon Jan 01 10:56:55 IST 2018, Approx. w-center algo1
275,e4:6f:13:73:0a:c2,simon,2400,-89.0,32.1689281,34.81057719,30.0,Mon Jan 01 10:56:58 IST 2018, Approx. w-center algo1
276,f8:d1:11:b1:92:93,iFOREX,2400,-91.0,32.168881406149175,34.81057058716543,27.5643827071327,Mon Jan 01 10:56:58 IST 2018, Approx. w-center algo1
277,aa:6b:ad:04:c6:a8,DIRECT-a8-HP M477 LaserJet,2400,-94.0,32.16881140989113,34.81059888828613,29.193003393285412,Mon Jan 01 10:57:01 IST 2018, Approx. w-center algo1
278,c0:ff:d4:7b:82:30,Candan,2400,-87.0,32.16878253500298,34.81061687133246,27.49950646026102,Mon Jan 01 10:57:02 IST 2018, Approx. w-center algo1
279,cc:b2:55:e8:4c:e6,INGENEO,2400,-91.0,32.16878253500298,34.81061687133246,27.49950646026102,Mon Jan 01 10:57:02 IST 2018, Approx. w-center algo1
280,c8:d3:ff:57:60:f5,DIRECT-F4-HP DeskJet 3830 series,2400,-89.0,32.16876228,34.81066791,31.0,Mon Jan 01 10:57:04 IST 2018, Approx. w-center algo1
281,f8:ab:05:46:de:55,Levy,2400,-85.0,32.16876228,34.81066791,31.0,Mon Jan 01 10:57:04 IST 2018, Approx. w-center algo1
282,ec:8c:a2:09:dd:48,LRWN,2400,-91.0,32.168750227662805,34.81078259065756,27.14415548219039,Mon Jan 01 10:57:05 IST 2018, Approx. w-center algo1
283,c0:ac:54:f6:ae:5e,HOTBOX111,2400,-77.0,32.16875525343879,34.81129910090613,26.895184619901016,Mon Jan 01 10:57:11 IST 2018, Approx. w-center algo1
284,ec:8c:a2:09:dd:48,LRWN,2400,-91.0,32.16878953124043,34.81154567298425,26.885456221515238,Mon Jan 01 10:57:14 IST 2018, Approx. w-center algo1
285,74:da:38:a9:1c:df,  InnovationEndeavors,2400,-83.0,32.16883769901991,34.81174537287164,26.96056003278366,Mon Jan 01 10:57:17 IST 2018, Approx. w-center algo1
286,b4:ee:b4:36:dd:b9,HOTFiber-400D,2400,-89.0,32.16883769901991,34.81174537287164,26.96056003278366,Mon Jan 01 10:57:17 IST 2018, Approx. w-center algo1
287,ec:8c:a2:09:dd:48,LRWN,2400,-91.0,32.16884679673644,34.8117829028387,30.04149932724349,Mon Jan 01 10:57:17 IST 2018, Approx. w-center algo1
288,0c:f4:d5:29:a2:9c,LRWN,5000,-91.0,32.16889805537721,34.81183319930766,27.057519941460445,Mon Jan 01 10:57:19 IST 2018, Approx. w-center algo1
289,e0:ce:c3:86:a7:9e,Talfamily,2400,-80.0,32.16889805537721,34.81183319930766,27.057519941460445,Mon Jan 01 10:57:19 IST 2018, Approx. w-center algo1
290,b4:ee:b4:a7:81:5c,HOTBOX-8156,2400,-92.0,32.16909112707448,34.81193255078027,27.16529272330712,Mon Jan 01 10:57:23 IST 2018, Approx. w-center algo1
291,16:ae:db:c1:ae:55,Fuck Off Yourself,2400,-79.0,32.16927107246911,34.81201044802282,27.21999505256496,Mon Jan 01 10:57:26 IST 2018, Approx. w-center algo1
292,86:2a:a8:eb:a9:60,Mheta_AP,2400,-90.0,32.16927107246911,34.81201044802282,27.21999505256496,Mon Jan 01 10:57:26 IST 2018, Approx. w-center algo1
293,a4:2b:b0:e0:3a:01,Fuck Off ext,2400,-80.0,32.16927107246911,34.81201044802282,27.21999505256496,Mon Jan 01 10:57:26 IST 2018, Approx. w-center algo1
294,20:0c:c8:0f:21:93,ELCHARAR_2.4,2400,-95.0,32.16943682725201,34.81208525807686,27.286889233099085,Mon Jan 01 10:57:29 IST 2018, Approx. w-center algo1
295,5a:0c:c8:0f:21:90,Bezeq Free T00C36,2400,-92.0,32.16943682725201,34.81208525807686,27.286889233099085,Mon Jan 01 10:57:29 IST 2018, Approx. w-center algo1
296,20:0c:c8:2b:2a:14,nina,2400,-92.0,32.16960197,34.81229045,33.0,Mon Jan 01 10:57:37 IST 2018, Approx. w-center algo1
297,74:da:38:a9:1c:df,  InnovationEndeavors,2400,-83.0,32.16960197,34.81229045,33.0,Mon Jan 01 10:57:37 IST 2018, Approx. w-center algo1
298,80:1f:02:36:04:d0,arama,2400,-81.0,32.16958721067414,34.81249755322065,32.43731125182659,Mon Jan 01 10:57:37 IST 2018, Approx. w-center algo1
299,e0:ce:c3:23:12:30,HOTFiber arama,2400,-76.0,32.16957574,34.81265851,32.0,Mon Jan 01 10:57:43 IST 2018, Approx. w-center algo1
300,20:0c:c8:2b:2a:14,nina,2400,-92.0,32.16955478439471,34.81323889640528,27.210830449251343,Mon Jan 01 10:57:50 IST 2018, Approx. w-center algo1
301,00:30:4f:91:36:07,hilda,2400,-89.0,32.1695720901851,34.813408321637986,27.26150168083893,Mon Jan 01 10:57:53 IST 2018, Approx. w-center algo1
302,ec:8e:b5:05:57:19,DIRECT-29-HP OfficeJet Pro 8710,2400,-91.0,32.1695720901851,34.813408321637986,27.261501680838933,Mon Jan 01 10:57:53 IST 2018, Approx. w-center algo1
303,00:30:4f:91:38:b3,hilda,2400,-73.0,32.1696487,34.81343376,35.0,Mon Jan 01 10:57:55 IST 2018, Approx. w-center algo1
304,10:0d:7f:83:6c:fe,NETGEAR_DGN2200,2400,-93.0,32.1696487,34.81343376,35.0,Mon Jan 01 10:57:55 IST 2018, Approx. w-center algo1
305,52:0d:7f:83:6c:ff,Bezeq Free 836CFE,2400,-90.0,32.1696487,34.81343376,35.0,Mon Jan 01 10:57:55 IST 2018, Approx. w-center algo1
306,90:8d:78:54:d9:69,Ab,2400,-95.0,32.1696487,34.81343376,35.0,Mon Jan 01 10:57:55 IST 2018, Approx. w-center algo1
307,c0:ff:d4:7b:82:30,Candan,2400,-87.0,32.169687715590804,34.813454260199855,31.075984918691415,Mon Jan 01 10:57:55 IST 2018, Approx. w-center algo1
308,48:ee:0c:3b:ac:5a,kawasaki,2400,-75.0,32.16981779,34.81346387,35.0,Mon Jan 01 10:57:58 IST 2018, Approx. w-center algo1
309,62:ee:0c:3b:ac:5b,Bezeq Free,2400,-75.0,32.16981779,34.81346387,35.0,Mon Jan 01 10:57:58 IST 2018, Approx. w-center algo1
310,c0:ff:d4:7b:82:30,Candan,2400,-87.0,32.16981779,34.81346387,35.0,Mon Jan 01 10:57:58 IST 2018, Approx. w-center algo1
311,d0:d4:12:64:05:12,shmulik,2400,-80.0,32.17004926,34.81351135,36.0,Mon Jan 01 10:58:02 IST 2018, Approx. w-center algo1
312,00:21:04:e7:95:da,orange,2400,-90.0,32.17010132675571,34.813514176763185,29.07004588283799,Mon Jan 01 10:58:02 IST 2018, Approx. w-center algo1
313,00:24:01:18:99:57,dlink,2400,-67.0,32.17010132675571,34.813514176763185,29.07004588283799,Mon Jan 01 10:58:02 IST 2018, Approx. w-center algo1
314,62:19:8f:46:9f:bf,Bezeq Free,2400,-94.0,32.17010132675571,34.813514176763185,29.07004588283799,Mon Jan 01 10:58:02 IST 2018, Approx. w-center algo1
315,28:f3:66:9d:dc:cb,Pantum-AP-9DDCCB,2400,-84.0,32.17021581,34.81353649,37.0,Mon Jan 01 10:58:05 IST 2018, Approx. w-center algo1
316,00:21:04:e7:95:da,orange,2400,-90.0,32.17025406565039,34.813537076757704,29.467349061309914,Mon Jan 01 10:58:05 IST 2018, Approx. w-center algo1
317,00:78:9e:fa:6f:c3,HOTBOX-F028,2400,-80.0,32.17039308,34.81356425,37.0,Mon Jan 01 10:58:08 IST 2018, Approx. w-center algo1
318,16:0c:c3:ee:27:39,Is,2400,-83.0,32.17039308,34.81356425,37.0,Mon Jan 01 10:58:08 IST 2018, Approx. w-center algo1
319,c4:12:f5:f4:82:42,Beni,2400,-96.0,32.17039308,34.81356425,37.0,Mon Jan 01 10:58:08 IST 2018, Approx. w-center algo1
320,e8:cc:18:ac:1a:52,Daizad,2400,-72.0,32.17039308,34.81356425,37.0,Mon Jan 01 10:58:08 IST 2018, Approx. w-center algo1
321,00:78:9e:fa:6f:c3,HOTBOX-F028,2400,-80.0,32.17042884309843,34.81356387819144,29.626149949895634,Mon Jan 01 10:58:08 IST 2018, Approx. w-center algo1
322,18:1e:78:86:03:15,HOTBOX-F028,2400,-76.0,32.17051569712217,34.81357943076238,35.327251128099576,Mon Jan 01 10:58:08 IST 2018, Approx. w-center algo1
323,a4:2b:b0:d4:55:36,Motti11,2400,-96.0,32.17057165,34.813589449999995,39.0,Mon Jan 01 10:58:11 IST 2018, Approx. w-center algo1
324,b0:b2:8f:36:a2:b3,yotam17,2400,-91.0,32.17057165,34.81358945,39.0,Mon Jan 01 10:58:11 IST 2018, Approx. w-center algo1
325,c0:ac:54:f8:6c:8a,amnon,2400,-85.0,32.17057165,34.81358945,39.0,Mon Jan 01 10:58:11 IST 2018, Approx. w-center algo1
326,16:0c:c3:ee:27:39,Is,2400,-83.0,32.17061830172761,34.813595071211296,29.523181901977164,Mon Jan 01 10:58:11 IST 2018, Approx. w-center algo1
327,c0:ac:54:f8:6c:8a,amnon,2400,-85.0,32.17061830172761,34.813595071211296,29.52318190197716,Mon Jan 01 10:58:11 IST 2018, Approx. w-center algo1
